phoenix_full_feature.avgstar,phoenix_full_feature.business_count,phoenix_full_feature.reviewcount,phoenix_full_feature.five_star_count,phoenix_full_feature.four_star_count,phoenix_full_feature.three_star_count,phoenix_full_feature.two_star_count,phoenix_full_feature.one_star_count,phoenix_full_feature.senti_neg_avg,phoenix_full_feature.senti_pos_avg,phoenix_full_feature.senti_neu_avg,phoenix_full_feature.senti_comp_avg,phoenix_full_feature.senti_compound_pos_count,phoenix_full_feature.senti_compound_neg_count,phoenix_full_feature.senti_compound_neu_count,phoenix_full_feature.tweet_count,phoenix_full_feature.senti_negative_avg,phoenix_full_feature.senti_neutral_avg,phoenix_full_feature.senti_positive_avg,phoenix_full_feature.senti_compound_avg,phoenix_full_feature.senti_compound_positive_count,phoenix_full_feature.senti_compound_negative_count,phoenix_full_feature.senti_compound_neutral_count,phoenix_full_feature.gtfs1,phoenix_full_feature.gtfs2,phoenix_full_feature.gtfs3,phoenix_full_feature.gtfs4,phoenix_full_feature.gtfs5,phoenix_full_feature.gtfs6,phoenix_full_feature.gtfs7,phoenix_full_feature.gtfs8,phoenix_full_feature.gtfs9
3.2213930348258706,4,603,25,1,2,1,16,0.07928888888888888,0.15942222222222224,0.7612000000000001,0.29714888888888896,29,16,NULL,17,0.0,0.9306470611516167,0.06935294060146108,0.15375882124199586,6,0,11,973,86,6.530290156020236,65,8.264198893632889,54,7.018528014420499,48,6.8307711339025605
3.0,1,9,NULL,2,NULL,NULL,1,0.06266666666666666,0.14466666666666664,0.7919999999999999,0.29083333333333333,2,1,NULL,9,0.018555555078718398,0.8080000016424391,0.17344444493452707,0.32661111487282646,6,1,2,30,0,0,1,10.281920433,1,9.387840271,0,0
4.2084364454443195,10,4445,114,13,4,5,27,0.05170552147239263,0.18566871165644164,0.7626134969325151,0.6852503067484668,141,22,NULL,24,0.0,0.8900416592756907,0.10995833327372868,0.23524999897927046,17,0,7,310,29,11.958320021642498,18,15.077439828365453,19,11.591108594623572,20,12.868365730561427
1.5,1,9,NULL,NULL,NULL,1,2,0.08,0.06833333333333332,0.8513333333333334,-0.004899999999999997,1,2,NULL,6,0.0,0.9706666668256124,0.029333333174387615,0.07646666467189789,1,0,5,150,12,9.477247905723999,8,12.964160203948001,6,9.53685291609,5,4.91743993759
4.084755403868032,30,10548,187,87,29,20,40,0.04273553719008262,0.20514600550964168,0.7521074380165294,0.6793085399449039,322,37,4,4,0.0,0.9179999977350235,0.0820000022649765,0.2079000025987625,1,0,3,667,56,10.28191985637485,29,11.463382735850072,35,9.834879903427051,29,13.113173200029442
4.234416766745438,14,25813,236,66,23,25,41,0.039803069053708444,0.21502557544757037,0.745143222506394,0.6987739130434784,343,45,3,18,0.012888888518015543,0.818333336048656,0.16877777957253987,0.3217944415907065,10,0,8,490,53,11.894457050734285,29,11.175999919572,22,11.51127970218375,24,11.231879958889188
3.4021937842778796,9,2188,45,21,9,8,21,0.050653846153846174,0.19275000000000003,0.7565673076923078,0.535560576923077,85,18,1,4,0.0,1.0,0.0,0.0,0,0,4,654,49,12.293599968152916,40,11.5693952655812,33,9.566655969617333,35,10.439698654062942
3.3806068601583115,6,9096,74,21,16,14,48,0.04967052023121385,0.17041040462427748,0.7798843930635837,0.4821976878612715,135,36,2,3,0.0,0.8476666808128357,0.15233333905537924,0.40103333195050556,2,0,1,1,0,0,0,0,0,0,0,0
3.203765977156749,31,186751,367,323,199,192,301,0.055897250361794625,0.18758248914616493,0.7565267727930539,0.5395179450072355,1090,283,9,83,0.002650602395275989,0.9037469866045986,0.0936024101922311,0.20212409555552954,45,1,37,2,0,0,0,0,1,0.0,1,0.0
3.921862733230732,98,289145,741,545,291,249,470,0.05516986062717779,0.19961933797909429,0.7452116724738672,0.5438419425087099,1831,444,21,191,0.004277486880724343,0.8799790580859359,0.11574345635962112,0.24228900339434908,102,4,85,2,0,0,0,0,1,0.0,1,0.0
3.735730582083224,26,49529,253,130,61,41,91,0.04027083333333334,0.22132638888888895,0.7383993055555559,0.6319265624999999,479,89,8,51,0.03709803930684632,0.869843134693071,0.09305882410091512,0.1437843143939972,21,8,22,343,40,10.95248000696525,22,11.17600011825,19,7.535817112245715,18,8.9407997280435
3.516710262892549,47,205293,540,405,217,191,285,0.049210622710622764,0.1986074481074482,0.7521691086691102,0.6035853479853479,1371,256,11,24,0.011874999850988388,0.8839583322405815,0.10412499991556008,0.20864583303531012,9,1,14,417,43,10.557021617899998,20,11.846560001375,24,8.6725761056108,30,10.550143909468
2.582651972982581,13,5626,44,29,17,21,67,0.0631685393258427,0.13847191011235957,0.7983595505617976,0.36435280898876404,126,48,4,6,0.07099999984105428,0.8268333375453949,0.10233333458503087,0.019666661818822224,2,2,2,400,53,9.030207953859799,20,10.5054399967125,20,11.697546705586168,19,14.662912178060001
4.016745739176434,28,60493,277,171,66,47,74,0.0398677165354331,0.21005196850393706,0.7501133858267718,0.6818730708661416,553,79,3,16,0.006500000134110451,0.8532499931752682,0.1402500020340085,0.3349562450312078,10,0,6,652,52,11.27534229557578,40,10.253979939967751,30,8.77315998821925,30,11.660293261220835
3.5058858739026335,16,5012,74,36,20,17,49,0.05515816326530615,0.1841326530612246,0.7607193877551016,0.5034821428571428,156,36,4,27,0.007925925983322991,0.9012592611489473,0.09081481617909891,0.17947777774598864,9,1,17,1747,136,7.690296176318784,99,7.91260791301932,97,7.384756929603231,96,6.736971144091017
3.8127963852982236,26,93839,312,222,112,71,139,0.04755257009345797,0.2014334112149534,0.7509999999999999,0.6237720794392527,720,123,13,22,0.015363636341961947,0.9638181816447865,0.020818182013251564,-0.009404545480554754,1,2,19,1798,136,7.422283174971825,107,6.268956230826535,104,9.305054740772295,110,6.84075155299951
3.393520045578578,26,33349,188,121,61,48,114,0.05271804511278192,0.19749812030075184,0.7497706766917295,0.5496830827067674,431,96,5,24,0.010250000283122063,0.8590000048279762,0.13070833465705314,0.26697499584406614,14,0,10,1223,115,7.848849832032723,77,8.217646884568882,66,6.744473076384956,65,6.367299392417785
3.8459975133894413,25,62736,223,159,91,66,122,0.05006505295007567,0.19147049924357057,0.7584720121028742,0.5162668683812408,523,128,10,15,0.00720000018676122,0.7960666616757711,0.19673333366711934,0.42508666117986044,10,0,5,1824,111,7.135770482275111,111,8.06327700394289,85,6.947243174185703,102,7.9633735438535265
3.680472830569046,40,32739,329,138,59,67,177,0.05349999999999994,0.1936701298701299,0.7528220779220766,0.542359740259741,620,147,3,77,0.009610389734243418,0.8924155858429995,0.09797402664825514,0.18711038843377845,39,3,35,2052,155,8.219439941374636,131,7.238243309746211,101,6.5619085580057845,127,7.276289360321577
4.344386432004426,17,144605,359,139,48,33,54,0.03381516587677726,0.23774407582938378,0.7284391785150075,0.7328129541864142,578,51,4,12,0.0,0.96724999944369,0.03275000055631002,0.09319166590770085,3,0,9,178,14,20.414826711016666,6,18.99919986725,5,18.99919986725,1,24.5872001648
3.6656118143459917,41,21804,234,121,49,45,115,0.04654787234042552,0.19303900709219854,0.7604237588652483,0.5641549645390072,463,91,10,27,0.06448148163380446,0.7485555564915692,0.18696296242652116,0.2887851898041036,16,5,6,255,34,21.518879977136365,9,23.544106801366667,10,24.459474291114283,11,22.977855777760006
3.6300297845003797,36,34246,275,94,52,53,173,0.06538639876352395,0.16341885625965996,0.7711746522411126,0.43689999999999984,475,163,9,36,0.0,0.8365833378500409,0.1634166662891706,0.34634721879329944,25,0,11,128,10,10.997183895111998,8,9.909386475881666,3,21.90496063235,7,17.58357334136667
4.284115368058545,13,44137,193,94,41,22,56,0.04760098522167482,0.20979556650246298,0.7425935960591132,0.6330783251231531,341,61,4,10,0.017399999499320983,0.8180000007152557,0.1645999990403652,0.3217099979519844,8,1,1,286,18,17.17159540514706,19,14.96407561553421,14,15.385626673699164,18,15.974229303999998
3.3603318846305807,10,2531,53,18,12,10,35,0.055242187499999984,0.19749218750000005,0.7472499999999997,0.44118749999999995,95,32,1,1,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0
3.1751644221735047,17,15965,86,62,33,27,76,0.05965140845070425,0.17349999999999985,0.7668450704225354,0.4292003521126757,213,69,2,110,0.019854545457796618,0.8102090881629423,0.16996363740075718,0.3406418167731979,78,9,23,230,20,11.84655990602,11,2.68224000931,13,13.659555647117779,15,14.417039871225
4.357800454772336,20,36062,234,78,24,31,60,0.045093676814988264,0.2176814988290396,0.7372318501170959,0.594397658079625,355,64,8,30,0.004100000113248825,0.8975666681925456,0.09833333442608515,0.19462999900182087,14,1,15,366,39,12.964159965528571,22,10.058399940542833,23,7.748693277449,24,7.450666685878001
3.9039379474940334,11,838,39,12,3,9,8,0.04459154929577465,0.1947042253521127,0.760732394366197,0.6462070422535212,61,10,NULL,10,0.1462000012397766,0.7879000008106232,0.06590000092983246,-0.21013000160455703,2,4,4,378,48,10.103103868169335,13,11.54853320124,14,12.293600201619999,13,7.42086381913
3.798507462686567,7,335,20,4,3,2,11,0.048075,0.21325000000000002,0.7385999999999997,0.5129775,32,8,NULL,5,0.03540000021457672,0.9135999917984009,0.050999999046325684,0.07377999424934387,1,2,2,602,52,10.345782948400048,33,10.792822871886427,29,12.852400064468751,25,14.404622289888888
3.1178851558240006,18,23841,121,86,58,49,80,0.052804568527918774,0.1900532994923859,0.7571522842639589,0.5326081218274116,311,80,3,35,0.0,0.9003999965531485,0.09960000067949296,0.21958571076393127,18,0,17,870,84,9.280550396448158,51,7.93834661173103,48,7.327568616555389,40,10.485119998448091
2.916273388484815,27,18011,107,91,76,46,118,0.06445205479452049,0.16324200913242007,0.7723242009132418,0.41686347031963467,322,109,7,378,0.0026084656122500305,0.8342407398596012,0.16315079338493801,0.3394592555348205,285,4,89,752,57,8.441167019738941,46,9.369213289274457,45,16.901550671238613,40,10.885423994055001
3.5808261344454375,21,10071,83,81,39,32,68,0.05049504950495052,0.17170297029702963,0.7778382838283832,0.4816471947194719,242,58,3,9,0.02588888920015759,0.7898888919088576,0.18422222137451172,0.3383111109336217,5,2,2,921,92,7.528721208609871,60,9.218272974783343,55,7.9884103575483065,39,8.148319977251681
3.9959349593495936,7,5289,71,17,8,15,23,0.0411044776119403,0.22213432835820898,0.736783582089552,0.6461977611940299,114,19,1,1,0.18000000715255737,0.8199999928474426,0.0,-0.29600000381469727,0,1,0,1074,76,9.917229462616106,59,10.877973258500358,46,11.588652225647309,59,10.29506820265218
3.8607300241124136,23,24054,188,116,42,36,70,0.046402654867256615,0.20905752212389372,0.7445597345132738,0.5993803097345135,379,66,7,22,0.14563636312430556,0.7969090857289054,0.05749999968843027,-0.11462727324529128,3,13,6,1051,92,10.643356552789026,56,10.031577593087878,53,9.306559944699274,65,10.81353508218073
3.9190550425710518,6,8339,75,10,1,6,36,0.043796875000000006,0.1915546875,0.7646171875,0.48740859374999984,96,31,1,10,0.0,0.9566999971866608,0.043299999088048935,0.10445999950170518,3,0,7,372,23,16.518128061305,22,16.136015210838572,19,13.907910999329664,19,15.814039886004375
3.5,1,81,3,3,NULL,1,2,0.036555555555555556,0.17988888888888888,0.7835555555555556,0.5964,8,1,NULL,10,0.017800000309944154,0.8242000043392181,0.15799999982118607,0.297639998793602,6,0,4,140,21,14.603306293503332,9,19.073706626883336,5,12.964159965506,7,20.89911985395
5.0,1,90,10,NULL,NULL,NULL,NULL,0.030400000000000003,0.1688,0.8007,0.9124799999999998,10,NULL,NULL,6,0.0,0.7763333320617676,0.22366666172941527,0.5374166741967201,5,0,1,175,32,11.117690335154348,9,11.399520119036666,4,4.246879935265,6,8.940799623742
3.1899916020352714,20,20243,136,51,36,39,88,0.0552114285714286,0.20216857142857148,0.742602857142857,0.517390285714286,276,71,3,28,0.0,0.8608571418694088,0.13914285759840692,0.3021142855286598,18,0,10,301,50,12.517120079749445,14,14.081760088598335,12,9.685866554575,9,13.187680244466668
3.610726643598616,4,867,25,7,2,2,13,0.04544897959183673,0.17702040816326534,0.7775510204081633,0.5663489795918365,40,9,NULL,8,0.019375000149011612,0.7856250032782555,0.19500000216066837,0.3373750001192093,6,1,1,295,37,11.875714820368696,17,11.225671092683333,13,13.07592016458625,12,7.599680073548
3.4998528879232302,15,44184,148,86,42,35,76,0.04805943152454782,0.19897416020671835,0.753,0.5679617571059433,308,74,5,10,0.0,0.9134000062942504,0.08660000190138817,0.165149999409914,4,0,6,550,62,8.940799975394802,31,7.98285712088443,29,9.201573277516166,32,8.990471078299333
3.883046614872364,15,79288,222,137,57,44,65,0.04036000000000001,0.2312514285714286,0.728419047619048,0.6891586666666665,459,62,4,3,0.0,0.8739999930063883,0.12600000202655792,0.32453333338101703,2,0,1,519,58,5.941906606157917,38,8.851391919456534,29,8.791786591208334,32,7.20851996540125
3.5514285714285716,2,175,8,2,2,1,2,0.0232,0.20520000000000002,0.7715333333333336,0.7159466666666667,14,1,NULL,1,0.0,0.7670000195503235,0.2329999953508377,0.7717000246047974,1,0,0,634,69,9.387839967212903,36,9.225279938091818,38,8.180831837659,32,4.30275994539375
1.5,1,30,NULL,1,NULL,NULL,4,0.11379999999999998,0.14940000000000003,0.7367999999999999,-0.3399,1,4,NULL,6,0.12916666766007742,0.8204999963442484,0.0503333310286204,-0.0783500000834465,1,3,2,906,89,9.121335383792,65,8.095048595923432,56,8.543431135237443,41,9.05255999912808
3.25886899918633,25,12290,103,65,41,37,113,0.061832869080780006,0.15503899721448478,0.7831169916434537,0.37121086350974947,255,95,9,25,0.06332000017166138,0.827720000743866,0.10896000027656555,0.0293959978222847,10,9,6,877,78,9.132388566227808,55,6.378916906620116,56,14.794895183472859,43,10.333501544139269
2.8244672454617206,14,6335,89,39,16,12,62,0.058518348623853224,0.16717431192660556,0.7743027522935776,0.4894266055045873,172,46,NULL,256,0.004480468749534339,0.8729570298455656,0.12256250058999285,0.24951210650033318,153,6,97,1030,113,8.096391049642822,73,7.232877874223104,71,7.204221499651192,38,5.73701332136729
3.9262516914749663,7,1478,38,10,5,4,9,0.033590909090909095,0.19701515151515145,0.7694393939393934,0.7787757575757575,62,4,NULL,14,0.06721428515655654,0.8112857171467373,0.1215714296059949,0.0896142843578543,5,6,3,1181,101,11.786381452136037,67,8.49375994103622,70,8.657311099333608,62,10.56752880580289
4.0,1,20,3,NULL,NULL,NULL,1,0.05475,0.136,0.80925,0.16147500000000004,2,2,NULL,6,0.12300000091393788,0.8645000060399374,0.012666666259368261,-0.3162166674931844,0,4,2,1279,99,10.003574309485357,89,8.610841882373975,76,6.21664991136247,73,7.9138161781706495
3.6228571428571428,3,175,13,1,NULL,1,4,0.03742105263157895,0.1855263157894737,0.7769473684210526,0.5380052631578948,15,4,NULL,6,0.06150000045696894,0.8768333295981089,0.0616666649778684,-1.6669432322184246E-5,2,2,2,1030,79,8.371839947322316,77,7.883168664648073,71,11.018931781115702,52,8.632496470004275
4.26930776525129,14,9491,159,35,7,8,33,0.036429752066115685,0.20829338842975206,0.7552438016528924,0.7143185950413226,219,21,2,42,0.05795238149308023,0.8059523829392025,0.1360476180201485,0.17574285769036838,23,10,9,513,36,10.444479996506363,37,11.856278160343479,42,8.140833663311264,21,14.975839932766668
3.5,1,30,3,NULL,NULL,NULL,2,0.064,0.11680000000000001,0.8192,0.15467999999999998,3,2,NULL,13,0.12430769434342018,0.7518461667574369,0.12376923056749198,-0.11849230871750759,5,7,1,1,0,0,0,0,0,0,0,0
3.6860493357139106,44,152344,395,359,183,162,190,0.04942979053529869,0.1950775795190071,0.7554910783553143,0.6143413498836306,1073,205,11,142,0.009232394397258759,0.8500845081789393,0.14068309952255706,0.281642956370619,88,7,47,409,30,13.038666596020832,22,9.86681146279857,22,14.357872969985294,15,11.78560001201
3.5,1,9,1,1,NULL,1,NULL,0.029333333333333333,0.16333333333333336,0.8073333333333332,0.6890333333333333,3,NULL,NULL,1,0.0,0.7730000019073486,0.22699999809265137,0.6248999834060669,1,0,0,120,30,12.094915654930556,4,12.0700800418675,2,11.1759996414,2,18.3286399841
3.0,1,121,3,3,NULL,2,3,0.07018181818181818,0.20318181818181816,0.7265454545454546,0.5298909090909091,9,2,NULL,1,0.0,1.0,0.0,0.0,0,0,1,697,110,9.303492780562735,30,8.412479942495455,27,10.629617691029999,23,7.376160025595
3.8871413390010625,5,4705,36,32,15,8,10,0.04159405940594059,0.20997029702970288,0.7483960396039603,0.6756554455445547,89,12,NULL,7,0.022285714745521545,0.8621428523744855,0.11557143075125557,0.1967428582055228,3,1,3,741,121,8.151905851038316,32,8.837636885733614,25,12.2377200126575,22,9.96260554451143
3.0,1,238,6,3,1,1,6,0.053117647058823526,0.14688235294117646,0.7999999999999999,0.4719764705882353,14,3,NULL,5,0.0,0.8496000051498414,0.15040000081062316,0.39819998741149903,3,0,2,967,140,8.162619212529309,52,8.016917337978468,44,8.726998242347262,36,8.520056396721
2.592391304347826,7,1564,21,10,4,7,31,0.06845205479452054,0.17157534246575343,0.759945205479452,0.32933561643835607,51,21,1,1,0.23399999737739563,0.765999972820282,0.0,-0.636900007724762,0,1,0,968,127,7.499596367575209,43,9.651999938220955,56,14.230773419146802,43,10.495721783327568
4.377094421446875,12,5073,111,19,6,9,19,0.03993902439024392,0.17294512195121958,0.7810426829268291,0.6529768292682927,142,20,2,4,0.0,0.7594999969005585,0.24049999564886093,0.3398750051856041,2,0,2,1683,175,6.9633053783087675,106,6.714365446097724,100,5.199269530562348,75,5.9419066607957935
1.5,1,110,1,1,NULL,NULL,8,0.1301,0.040499999999999994,0.8295999999999999,-0.69805,1,9,NULL,5,0.07740000188350678,0.8412000060081481,0.08140000104904174,0.07047999799251556,2,2,1,1445,153,7.780759419067572,80,8.32182143284564,77,7.266999063105212,59,6.943089944309219
4.46969696969697,2,198,9,5,1,1,2,0.03994444444444444,0.1950555555555556,0.7651111111111111,0.8559166666666668,18,NULL,NULL,2,0.0,1.0,0.0,0.0,0,0,2,1124,117,8.143005499018939,70,7.251982135904054,65,5.8938694102193425,56,6.097625540495639
3.0,1,24,2,NULL,NULL,NULL,2,0.04425,0.21925,0.7362500000000001,0.4506,3,1,NULL,1,0.0,0.6549999713897705,0.3449999988079071,0.8360000252723694,1,0,0,893,86,11.84655995438065,54,11.550547056909572,42,10.714539298128225,53,11.97342264733046
5.0,1,3,1,NULL,NULL,NULL,NULL,0.028,0.142,0.83,0.9728,1,NULL,NULL,77,0.005090908957766248,0.8314675324923032,0.16344155932401683,0.34927272322503006,53,2,22,218,29,11.980671906485,10,13.113173325865,6,15.646399498000001,10,11.17599999905125
3.591248579314824,10,12318,130,44,34,25,49,0.04334397163120565,0.22226950354609937,0.73436524822695,0.5752918439716311,231,48,3,12,0.0,0.864916667342186,0.13508333265781403,0.30180833488702774,5,0,7,827,75,14.777155632780945,52,18.216880093034167,30,10.629617744023335,37,25.704800322675165
5.0,1,8,2,NULL,NULL,NULL,NULL,0.0,0.4325,0.5675,0.7626,2,NULL,NULL,3,0.06666666766007741,0.640999992688497,0.29233333965142566,0.5122333268324534,3,0,0,837,87,11.665615218733452,61,17.260711173224998,48,21.86432006143727,30,18.77568009283907
5.0,2,748,31,NULL,NULL,NULL,NULL,0.039,0.1774193548387097,0.7835483870967741,0.6925999999999999,30,1,NULL,24,0.02970833331346512,0.7969583297769228,0.17333333318432173,0.3168833352004488,15,2,7,912,99,9.468077986666923,63,8.373403017337306,50,9.799116759303601,41,9.766104581260539
4.975241722824495,4,20478,141,9,1,5,14,0.032176470588235286,0.18508823529411772,0.7826941176470588,0.7072594117647059,156,13,1,8,0.02187499962747097,0.9196250066161156,0.05849999934434891,0.06756249442696571,3,1,4,1487,157,7.971163947396211,94,7.391061302026311,79,8.099312872570028,74,6.836440939728341
5.0,3,329,25,1,NULL,NULL,1,0.024333333333333335,0.26499999999999996,0.7106296296296295,0.8540777777777777,27,NULL,NULL,2,0.02250000089406967,0.7615000009536743,0.2160000056028366,0.4621500074863434,1,0,1,467,47,9.636195538775054,27,11.175999969242499,25,10.33159112929778,17,11.45539999010125
4.07787610619469,12,1695,65,5,3,8,25,0.05388679245283019,0.2006981132075472,0.7453867924528305,0.5452735849056602,85,21,NULL,7,0.03142857125827244,0.896714278629848,0.07185714159693037,0.09309999964066915,3,1,3,890,89,8.888818535694838,59,11.021255339565156,59,14.020800017046879,45,10.53027555180483
3.228079331941545,5,5748,54,19,14,17,23,0.04792125984251967,0.2180708661417323,0.7340236220472444,0.6391944881889763,107,20,NULL,2,0.0,1.0,0.0,0.0,0,0,2,385,37,11.458341004043527,24,12.772571401947715,40,17.006146639589584,21,11.99557328224
4.037907047081359,6,9919,78,32,10,9,9,0.043369565217391284,0.23020289855072448,0.7263913043478261,0.6978115942028986,119,17,2,5,0.0,0.8159999966621398,0.18399999737739564,0.4038599967956543,3,0,2,898,106,9.425093288229554,47,9.24666953400021,35,7.033429243170466,34,6.7950079917949
2.5,1,306,3,2,4,3,6,0.09011111111111113,0.1728888888888889,0.7368333333333332,0.34630000000000005,12,5,1,4,0.0,0.8512499928474426,0.14874999970197678,0.3188000023365021,2,0,2,230,30,9.276080017288333,9,15.34837325415,7,14.931135749819997,9,10.79282268882243
4.450980392156863,3,51,6,3,1,1,NULL,0.037181818181818184,0.2196363636363636,0.7432727272727273,0.7502545454545455,10,1,NULL,2,0.10249999910593033,0.8975000083446503,0.0,-0.2383500039577484,0,1,1,790,100,10.563899026468677,37,11.10977183448333,28,10.706608071926198,38,11.358127320258518
4.0,1,1800,21,11,4,3,1,0.04567500000000001,0.222275,0.73205,0.659845,35,2,3,1,0.15199999511241913,0.6859999895095825,0.16200000047683716,0.051600001752376556,1,0,0,1,0,0,0,0,0,0,0,0
2.546783625730994,5,855,8,10,8,11,22,0.0765593220338983,0.14967796610169487,0.7736271186440676,0.18795423728813568,35,23,1,46,0.019108695504458054,0.8217826058035311,0.15913043608484062,0.2787934763599997,29,4,13,277,25,10.229327068604118,21,12.070079851154,8,9.909386654698332,12,12.261668315969144
3.5825720309205904,10,1423,44,13,7,7,25,0.058479166666666665,0.19999999999999998,0.7415208333333331,0.46564374999999986,72,21,3,16,0.0,0.8704374991357327,0.1295624990016222,0.300799997523427,9,0,7,1015,125,9.452412380448806,38,10.436664589321577,121,15.07985431428588,54,10.913035358581615
4.0,2,35736,91,39,32,14,14,0.03541578947368421,0.2444578947368422,0.7201263157894735,0.7078578947368418,170,19,1,3,0.0,0.9426666696866354,0.057333335280418396,0.12040000160535176,1,0,2,765,65,9.890759994275781,44,9.834880078209812,29,9.265919782903639,35,9.164319881133721
